core_num,top,down,left,right,attack,time,,,,
1,63922,11634,38795,50182,1,2590,,,,
2,11634,67165,39437,61272,1,2590,,,,
3,71512,32069,76582,98104,1,2590,,,,
4,39159,10615,49380,6,1,2590,,,,
5,11463,38631,51412,7,1,2590,,,,
6,71569,67185,68801,119220,1,2590,,,,
7,61129,12326,37812,68398,1,2590,,,,
8,12326,39996,43590,67298,1,2590,,,,
9,10615,39679,48053,7,1,2590,,,,
0,33493,11463,43064,0,1,2591,,,,
1,63766,11561,38442,48469,1,2591,,,,
2,11560,66328,38739,59618,1,2591,,,,
3,68393,32138,75344,97548,1,2591,,,,
4,38700,10450,48604,0,1,2591,,,,
5,11462,38384,50379,0,1,2591,,,,
6,72082,66928,67652,117721,1,2591,,,,
7,59041,12203,37029,68173,1,2591,,,,
8,12203,39491,43024,66267,1,2591,,,,
9,10450,38639,47305,0,1,2591,,,,
0,33288,11361,43084,0,1,2592,,,,
1,64209,11700,38609,49026,1,2592,,,,
2,11700,66967,38938,60302,1,2592,,,,
3,68655,31507,75358,96490,1,2592,,,,
4,39238,10518,48953,0,1,2592,,,,
5,11362,38083,50981,0,1,2592,,,,
6,71620,67487,67329,117544,1,2592,,,,
7,59374,12310,37571,68372,1,2592,,,,
8,12310,39692,43292,67023,1,2592,,,,
9,10518,38983,47624,0,1,2592,,,,
0,32504,10431,39888,0,1,2593,,,,
1,56430,10664,39133,45145,1,2593,,,,
2,10664,65991,39860,56608,1,2593,,,,
3,56200,29471,71156,89130,1,2593,,,,
4,35797,9401,45209,0,1,2593,,,,
5,10431,37737,47604,0,1,2593,,,,
6,58260,64902,63890,108709,1,2593,,,,
7,52344,11443,36536,64670,1,2593,,,,
8,11442,39261,42459,62529,1,2593,,,,
9,9401,37835,43122,0,1,2593,,,,
0,26466,6281,21517,10,1,2594,,,,
1,9948,6890,37642,34160,1,2594,,,,
2,6890,24916,37759,40741,1,2594,,,,
3,18820,19008,52106,56093,1,2594,,,,
4,33951,5445,24234,10,1,2594,,,,
5,6075,33956,25015,5,1,2594,,,,
6,18470,40645,50926,71611,1,2594,,,,
7,29110,7428,34696,35816,1,2594,,,,
8,7427,31496,38368,33544,1,2594,,,,
9,5445,25304,21816,5,1,2594,,,,
0,7608,2170,11587,0,1,2595,,,,
1,8689,3315,25157,20561,1,2595,,,,
2,3315,8453,25471,20990,1,2595,,,,
3,8737,8966,31777,28300,1,2595,,,,
4,31886,2133,10359,0,1,2595,,,,
5,2170,30195,12003,496,1,2595,,,,
6,8257,8465,29853,36244,1,2595,,,,
7,8589,3528,26882,19252,1,2595,,,,
8,3528,8500,27590,19561,1,2595,,,,
9,2133,7403,10814,496,1,2595,,,,
0,1698,1691,7693,0,1,2596,,,,
1,2813,2806,11511,15424,1,2596,,,,
2,2806,2806,11399,15671,1,2596,,,,
3,6849,7019,26159,18348,1,2596,,,,
4,31905,1598,3623,0,1,2596,,,,
5,1691,17060,7840,0,1,2596,,,,
6,6814,6533,17407,28047,1,2596,,,,
7,2610,2600,23055,7586,1,2596,,,,
8,2600,2600,23400,7433,1,2596,,,,
9,1598,1598,3553,0,1,2596,,,,
0,1432,1300,8443,0,1,2597,,,,
1,2669,2349,995,16919,1,2597,,,,
2,2349,2853,993,16729,1,2597,,,,
3,5248,5031,23762,11285,1,2597,,,,
4,32152,1199,792,0,1,2597,,,,
5,1300,2627,8545,0,1,2597,,,,
6,5422,5368,8030,23238,1,2597,,,,
7,3395,1650,24104,911,1,2597,,,,
8,1650,3092,24174,921,1,2597,,,,
9,1199,1858,770,0,1,2597,,,,
0,3512,554,6537,0,1,2598,,,,
1,6192,887,3913,9337,1,2598,,,,
2,887,7616,4320,10824,1,2598,,,,
3,4644,2436,9748,7408,1,2598,,,,
4,11974,540,4758,0,1,2598,,,,
5,554,3112,7641,0,1,2598,,,,
6,4758,6297,5388,10499,1,2598,,,,
7,5776,687,10400,6889,1,2598,,,,
8,687,3971,11247,6678,1,2598,,,,
9,540,3322,5056,0,1,2598,,,,
0,14723,4379,16521,0,1,2599,,,,
1,24329,4599,15965,18104,1,2599,,,,
2,4599,25751,17341,24621,1,2599,,,,
3,26341,12713,27864,37742,1,2599,,,,
4,14483,4090,20797,0,1,2599,,,,
5,4379,17919,21581,0,1,2599,,,,
6,26222,27923,26211,43844,1,2599,,,,
7,23843,4783,14312,27452,1,2599,,,,
8,4783,15029,20037,25601,1,2599,,,,
9,4090,15319,20969,0,1,2599,,,,
0,41507,12493,44003,0,1,2600,,,,
1,62917,12605,42119,49746,1,2600,,,,
2,12606,66940,44663,64954,1,2600,,,,
3,71704,34444,79371,104822,1,2600,,,,
4,37053,11595,55757,0,1,2600,,,,
5,12493,45827,56761,0,1,2600,,,,
6,70599,74694,73067,124531,1,2600,,,,
7,66939,13122,37458,71070,1,2600,,,,
8,13122,43172,52513,67165,1,2600,,,,
9,11595,42789,55879,0,1,2600,,,,
0,41045,12846,45124,19,1,2601,,,,
1,64277,12613,42306,50788,1,2601,,,,
2,12618,68215,45063,65735,1,2601,,,,
3,72974,33910,79789,104528,1,2601,,,,
4,37693,11452,57030,18,1,2601,,,,
5,12499,46229,57781,22,1,2601,,,,
6,72017,75381,72488,124817,1,2601,,,,
7,67690,12922,38550,72591,1,2601,,,,
8,12922,43156,53058,68629,1,2601,,,,
9,11452,42695,57088,22,1,2601,,,,
0,42288,12385,45757,0,1,2602,,,,
1,64946,12718,42906,51992,1,2602,,,,
2,12718,69037,45746,67177,1,2602,,,,
3,73182,34397,80023,104334,1,2602,,,,
4,37226,11367,57846,0,1,2602,,,,
5,12385,46373,58150,0,1,2602,,,,
6,71432,75316,73003,125701,1,2602,,,,
7,70024,13358,38930,73142,1,2602,,,,
8,13358,44246,54261,69224,1,2602,,,,
9,11367,43784,57845,0,1,2602,,,,
0,42031,12358,45685,0,1,2603,,,,
1,64936,12897,43008,51909,1,2603,,,,
2,12896,68229,45802,67457,1,2603,,,,
3,73541,34327,80448,105057,1,2603,,,,
4,37184,11339,57696,0,1,2603,,,,
5,12358,45813,58307,0,1,2603,,,,
6,71481,75295,73505,126162,1,2603,,,,
7,69470,13076,39046,72954,1,2603,,,,
8,13076,44376,54267,69293,1,2603,,,,
9,11339,44311,57832,0,1,2603,,,,
0,42621,12559,46519,3,1,2604,,,,
1,65646,12565,43963,52528,1,2604,,,,
2,12565,69224,46220,67855,1,2604,,,,
3,73445,34487,80220,104237,1,2604,,,,
4,37443,11463,58405,3,1,2604,,,,
5,12443,46642,59022,2,1,2604,,,,
6,71668,75771,72979,126433,1,2604,,,,
7,69896,12991,39418,74324,1,2604,,,,
8,12991,44110,54771,70252,1,2604,,,,
9,11463,44852,58612,2,1,2604,,,,
0,42731,12441,45997,0,1,2605,,,,
1,65512,12716,43718,52571,1,2605,,,,
2,12716,68931,46236,67936,1,2605,,,,
3,73836,34096,79966,104306,1,2605,,,,
4,36998,11227,58320,0,1,2605,,,,
5,12441,46351,58887,0,1,2605,,,,
6,71918,75940,73411,125866,1,2605,,,,
7,69845,13035,39232,74064,1,2605,,,,
8,13036,44481,55298,69793,1,2605,,,,
9,11227,44448,58285,0,1,2605,,,,
0,34414,9010,33333,0,1,2606,,,,
1,44249,9217,40507,40718,1,2606,,,,
2,9217,36454,42625,50666,1,2606,,,,
3,62624,25127,59211,77479,1,2606,,,,
4,24723,7891,42250,0,1,2606,,,,
5,9010,42461,41438,0,1,2606,,,,
6,62384,49484,60135,93112,1,2606,,,,
7,53353,9417,29831,55710,1,2606,,,,
8,9417,28279,39626,52675,1,2606,,,,
9,7891,35080,42352,0,1,2606,,,,
0,2316,2311,7821,0,1,2607,,,,
1,32448,2001,1099,0,1,2607,,,,
2,2001,2001,1121,0,1,2607,,,,
3,4893,4821,7951,18881,1,2607,,,,
4,2130,2126,7420,0,1,2607,,,,
5,2311,3805,7660,0,1,2607,,,,
6,50130,4807,8143,14745,1,2607,,,,
7,1399,1394,0,15615,1,2607,,,,
8,1394,1394,0,15491,1,2607,,,,
9,2126,2126,7432,0,1,2607,,,,
0,2936,2655,8568,15,1,2608,,,,
1,32747,2086,674,1488,1,2608,,,,
2,2086,2850,708,1503,1,2608,,,,
3,7049,4739,8503,19174,1,2608,,,,
4,2578,2145,7929,15,1,2608,,,,
5,2412,2874,8769,3,1,2608,,,,
6,50653,5431,7984,15457,1,2608,,,,
7,3312,1411,829,15528,1,2608,,,,
8,1411,1900,874,15781,1,2608,,,,
9,2145,2851,7864,3,1,2608,,,,
0,2259,2259,7931,0,1,2609,,,,
1,32329,1928,47,158,1,2609,,,,
2,1928,1928,38,147,1,2609,,,,
3,5212,4632,7750,18445,1,2609,,,,
4,2134,2134,7175,0,1,2609,,,,
5,2259,2306,7833,0,1,2609,,,,
6,50356,4570,7262,14541,1,2609,,,,
7,1661,1339,0,14957,1,2609,,,,
8,1339,1339,0,14847,1,2609,,,,
9,2134,2134,7200,0,1,2609,,,,
0,2275,2275,7724,0,1,2610,,,,
1,32164,1880,21,0,1,2610,,,,
2,1880,1880,18,0,1,2610,,,,
3,4709,4571,7856,18368,1,2610,,,,
4,2125,2124,7086,0,1,2610,,,,
5,2275,2298,7724,0,1,2610,,,,
6,50246,4614,7324,14488,1,2610,,,,
7,1315,1315,0,14794,1,2610,,,,
8,1315,1315,0,14897,1,2610,,,,
9,2124,2124,7103,0,1,2610,,,,
0,2358,2224,8461,0,1,2611,,,,
1,32658,1980,225,1265,1,2611,,,,
2,1980,2174,210,1248,1,2611,,,,
3,7822,4582,7920,18531,1,2611,,,,
4,2171,2041,7737,0,1,2611,,,,
5,2225,2414,8464,0,1,2611,,,,
6,50752,4821,7416,15035,1,2611,,,,
7,3495,1341,239,15187,1,2611,,,,
8,1341,1439,177,15079,1,2611,,,,
9,2041,2169,7654,0,1,2611,,,,
0,6998,2033,13747,964,1,2612,,,,
1,36973,1853,4715,6251,1,2612,,,,
2,1880,11600,4917,6443,1,2612,,,,
3,4887,4258,10614,21960,1,2612,,,,
4,6905,1982,12921,973,1,2612,,,,
5,2033,2083,14003,1112,1,2612,,,,
6,49992,11862,10105,17157,1,2612,,,,
7,6489,1193,4813,23068,1,2612,,,,
8,1193,6174,5092,23494,1,2612,,,,
9,1982,2040,13075,1137,1,2612,,,,
0,3190,139,4928,0,1,2613,,,,
1,6308,163,4768,5808,1,2613,,,,
2,163,6652,5231,7679,1,2613,,,,
3,4650,1194,3792,4280,1,2613,,,,
4,3666,114,5161,0,1,2613,,,,
5,139,3702,6362,0,1,2613,,,,
6,4451,4162,3688,4403,1,2613,,,,
7,5243,207,5140,7546,1,2613,,,,
8,207,2726,5940,7214,1,2613,,,,
9,114,3751,5454,0,1,2613,,,,
0,23027,8593,28550,0,1,2614,,,,
1,46666,8716,25287,30500,1,2614,,,,
2,8716,52360,25218,36444,1,2614,,,,
3,51016,24139,52209,73630,1,2614,,,,
4,22248,7946,35295,0,1,2614,,,,
5,8593,28037,37446,0,1,2614,,,,
6,50624,53746,58109,83725,1,2614,,,,
7,45633,9401,22818,44227,1,2614,,,,
8,9401,27475,28103,45631,1,2614,,,,
9,7946,25811,36626,0,1,2614,,,,
0,34305,12588,43119,20,1,2615,,,,
1,66833,11960,35832,46514,1,2615,,,,
2,11965,76451,40920,54755,1,2615,,,,
3,74463,33075,74874,101218,1,2615,,,,
4,32717,10955,51370,22,1,2615,,,,
5,12024,45622,56243,22,1,2615,,,,
6,70953,78082,69494,118645,1,2615,,,,
7,67446,12795,34100,64403,1,2615,,,,
8,12795,39795,42239,66438,1,2615,,,,
9,10955,37205,53412,22,1,2615,,,,
0,33265,11821,42236,0,1,2616,,,,
1,66046,12086,34436,45843,1,2616,,,,
2,12086,75751,39569,53765,1,2616,,,,
3,73232,32626,74484,99434,1,2616,,,,
4,32096,10846,50872,0,1,2616,,,,
5,11821,44413,55377,0,1,2616,,,,
6,70395,77408,68075,117973,1,2616,,,,
7,66918,12642,33724,62699,1,2616,,,,
8,12642,39453,41405,64873,1,2616,,,,
9,10845,36641,52631,0,1,2616,,,,
0,34499,11835,43807,0,1,2617,,,,
1,67437,12091,35387,47721,1,2617,,,,
2,12091,79336,40516,55116,1,2617,,,,
3,75885,32849,74972,99919,1,2617,,,,
4,33266,10852,52841,0,1,2617,,,,
5,11835,44144,56916,0,1,2617,,,,
6,70267,80000,68609,119255,1,2617,,,,
7,69258,12745,34930,64865,1,2617,,,,
8,12745,39759,42446,67551,1,2617,,,,
9,10852,36814,54523,0,1,2617,,,,
0,34500,11890,44828,2,1,2618,,,,
1,68107,12173,35544,48890,1,2618,,,,
2,12173,78742,40429,56935,1,2618,,,,
3,75432,37035,75885,100968,1,2618,,,,
4,33679,11171,53091,2,1,2618,,,,
5,11868,44238,57465,0,1,2618,,,,
6,70936,79728,69959,121421,1,2618,,,,
7,68937,12626,34969,65592,1,2618,,,,
8,12626,42589,42443,67148,1,2618,,,,
9,11171,36979,55000,0,1,2618,,,,
0,34475,12616,47636,0,1,2619,,,,
1,66517,13345,33970,57595,1,2619,,,,
2,13344,75259,39154,65047,1,2619,,,,
3,76306,75439,78732,105537,1,2619,,,,
4,34055,12284,55855,0,1,2619,,,,
5,12616,44356,59955,0,1,2619,,,,
6,71608,77856,77701,136386,1,2619,,,,
7,67616,12802,33593,61519,1,2619,,,,
8,12802,62084,41253,63872,1,2619,,,,
9,12284,37583,57651,0,1,2619,,,,
0,34989,13017,48963,4,1,2620,,,,
1,66896,13242,34703,59742,1,2620,,,,
2,13241,76194,39780,67391,1,2620,,,,
3,77153,80264,78585,105716,1,2620,,,,
4,33970,12004,57412,4,1,2620,,,,
5,12845,45090,61737,3,1,2620,,,,
6,72822,79115,77892,137178,1,2620,,,,
7,68660,13082,33917,62343,1,2620,,,,
8,13082,65571,41566,65019,1,2620,,,,
9,12004,37628,59133,3,1,2620,,,,
0,31612,8391,32069,0,1,2621,,,,
1,19752,9957,36789,55707,1,2621,,,,
2,9957,21734,38130,58259,1,2621,,,,
3,38879,72611,63578,71478,1,2621,,,,
4,31390,8156,32615,0,1,2621,,,,
5,8391,36556,35861,0,1,2621,,,,
6,36326,37579,66806,104676,1,2621,,,,
7,46850,8999,35580,32419,1,2621,,,,
8,8999,64688,37745,32551,1,2621,,,,
9,8156,32814,32759,0,1,2621,,,,
0,5596,2130,5625,16,1,2622,,,,
1,3252,2346,21572,10672,1,2622,,,,
2,2346,3134,21118,10666,1,2622,,,,
3,6688,21324,13283,21379,1,2622,,,,
4,7660,1903,10333,16,1,2622,,,,
5,1863,26339,5697,3,1,2622,,,,
6,6383,6966,24543,24403,1,2622,,,,
7,8040,2696,5102,14844,1,2622,,,,
8,2696,16500,5009,14582,1,2622,,,,
9,1903,2860,10249,3,1,2622,,,,
0,5364,0,0,0,1,2623,,,,
1,1,1,4083,0,1,2623,,,,
2,1,1,4066,0,1,2623,,,,
3,29,813,81,1475,1,2623,,,,
4,0,0,1284,0,1,2623,,,,
5,0,104,0,0,1,2623,,,,
6,3,2,2848,813,1,2623,,,,
7,28,28,0,2664,1,2623,,,,
8,28,28,0,2702,1,2623,,,,
9,0,0,1288,0,1,2623,,,,
0,0,0,0,0,1,2624,,,,
1,0,0,14,0,1,2624,,,,
2,0,0,10,0,1,2624,,,,
3,24,812,93,97,1,2624,,,,
4,0,0,8,0,1,2624,,,,
5,0,11,0,0,1,2624,,,,
6,0,0,99,811,1,2624,,,,
7,24,24,0,12,1,2624,,,,
8,24,24,0,7,1,2624,,,,
9,0,0,3,0,1,2624,,,,
0,1593,278,1474,0,1,2625,,,,
1,430,267,1504,2889,1,2625,,,,
2,267,513,1437,2786,1,2625,,,,
3,7547,1797,1637,2271,1,2625,,,,
4,727,201,1667,0,1,2625,,,,
5,278,982,1456,0,1,2625,,,,
6,846,1022,2120,4281,1,2625,,,,
7,5217,276,550,1122,1,2625,,,,
8,276,655,550,1077,1,2625,,,,
9,201,443,1629,0,1,2625,,,,
0,2595,2033,8359,1,1,2626,,,,
1,4183,1802,2974,15560,1,2626,,,,
2,1802,3616,2890,15480,1,2626,,,,
3,51069,6300,8169,12977,1,2626,,,,
4,1633,1321,8560,1,1,2626,,,,
5,2033,5664,8207,1,1,2626,,,,
6,5512,4510,9886,23163,1,2626,,,,
7,32905,1770,1,2875,1,2626,,,,
8,1746,1754,1,2829,1,2626,,,,
9,1321,1321,8551,1,1,2626,,,,
0,1723,1741,9210,1,1,2627,,,,
1,6408,1386,34,16171,1,2627,,,,
2,1386,6180,26,15938,1,2627,,,,
3,50805,5425,7640,11348,1,2627,,,,
4,1162,1161,8513,1,1,2627,,,,
5,1721,1749,9143,1,1,2627,,,,
6,4567,3904,7008,22247,1,2627,,,,
7,32633,1342,1,2485,1,2627,,,,
8,1328,1328,1,2427,1,2627,,,,
9,1161,1161,8530,1,1,2627,,,,
0,3579,413,6179,0,1,2628,,,,
1,6243,386,4105,9045,1,2628,,,,
2,386,6166,4582,10514,1,2628,,,,
3,12189,1893,5194,5556,1,2628,,,,
4,4483,320,6352,0,1,2628,,,,
5,413,3016,7320,0,1,2628,,,,
6,4375,3419,4635,8222,1,2628,,,,
7,11108,397,5534,6889,1,2628,,,,
8,397,4212,5960,6765,1,2628,,,,
9,320,3665,6750,0,1,2628,,,,
0,20001,6505,21327,20,1,2629,,,,
1,28419,6149,23344,27164,1,2629,,,,
2,6149,31451,21826,34059,1,2629,,,,
3,36743,16625,41030,48560,1,2629,,,,
4,18741,5455,26707,20,1,2629,,,,
5,6048,21366,25790,16,1,2629,,,,
6,34716,34031,35195,61472,1,2629,,,,
7,34576,6263,20347,33435,1,2629,,,,
8,6263,21942,23331,32598,1,2629,,,,
9,5455,22025,26659,16,1,2629,,,,
0,41106,12081,42780,2,1,2630,,,,
1,59939,12558,48208,51849,1,2630,,,,
2,12558,65206,44112,65168,1,2630,,,,
3,71231,33501,83626,102442,1,2630,,,,
4,36363,10976,53396,2,1,2630,,,,
5,12024,42294,50606,3,1,2630,,,,
6,71465,69794,73181,126023,1,2630,,,,
7,66254,12765,38875,69373,1,2630,,,,
8,12737,43094,45265,67066,1,2630,,,,
9,10976,42544,52968,3,1,2630,,,,
0,41090,12067,43939,0,1,2631,,,,
1,60280,12080,44054,53371,1,2631,,,,
2,12080,65902,40110,66283,1,2631,,,,
3,71769,32709,83377,100355,1,2631,,,,
4,37251,10947,52806,0,1,2631,,,,
5,12067,37670,51614,0,1,2631,,,,
6,71074,69753,70145,125612,1,2631,,,,
7,67815,12411,39824,67527,1,2631,,,,
8,12412,43182,46672,64726,1,2631,,,,
9,10947,43095,52305,0,1,2631,,,,
0,42786,11986,43922,3,1,2632,,,,
1,59473,12152,45165,54323,1,2632,,,,
2,12152,65089,41447,66519,1,2632,,,,
3,72475,32560,83918,99049,1,2632,,,,
4,37256,10851,52876,3,1,2632,,,,
5,11806,37056,51680,9,1,2632,,,,
6,71420,69745,70118,126253,1,2632,,,,
7,68712,12325,40068,67531,1,2632,,,,
8,12325,43382,46685,65725,1,2632,,,,
9,10849,43141,52779,12,1,2632,,,,
0,42642,11956,43842,0,1,2633,,,,
1,60764,12168,47391,53021,1,2633,,,,
2,12168,66425,43120,65687,1,2633,,,,
3,70990,32761,84044,99810,1,2633,,,,
4,36713,10721,54017,0,1,2633,,,,
5,11956,40304,51487,0,1,2633,,,,
6,71958,69966,71337,126284,1,2633,,,,
7,67015,12553,39745,70229,1,2633,,,,
8,12553,43208,45568,67469,1,2633,,,,
9,10721,42510,53802,0,1,2633,,,,
0,42315,11885,43866,0,1,2634,,,,
1,58194,12094,47895,53724,1,2634,,,,
2,12094,65773,44038,65672,1,2634,,,,
3,71519,32977,83900,100198,1,2634,,,,
4,37284,11012,53413,0,1,2634,,,,
5,11885,40822,50782,0,1,2634,,,,
6,68453,69401,72335,126849,1,2634,,,,
7,67994,12461,40097,69098,1,2634,,,,
8,12461,42818,46134,66451,1,2634,,,,
9,11012,43222,53147,0,1,2634,,,,
0,42371,11943,44049,0,1,2635,,,,
1,60061,12186,47077,53681,1,2635,,,,
2,12186,66103,43120,66414,1,2635,,,,
3,72425,33259,84069,101193,1,2635,,,,
4,37105,10987,54018,0,1,2635,,,,
5,11942,39201,51685,0,1,2635,,,,
6,71005,69714,72554,126942,1,2635,,,,
7,68260,12650,39967,69349,1,2635,,,,
8,12650,44025,46147,67433,1,2635,,,,
9,10987,43257,53763,0,1,2635,,,,
0,35894,8616,27064,10,1,2636,,,,
1,57239,8299,43066,18371,1,2636,,,,
2,8299,61562,42358,21627,1,2636,,,,
3,35260,22946,46983,79316,1,2636,,,,
4,17002,7594,37746,10,1,2636,,,,
5,8324,36840,31526,10,1,2636,,,,
6,58867,61985,58900,76585,1,2636,,,,
7,26469,9083,14743,64874,1,2636,,,,
8,9083,18705,16339,64589,1,2636,,,,
9,7594,18871,37513,10,1,2636,,,,
0,32841,2960,5931,0,1,2637,,,,
1,14371,3531,31593,0,1,2637,,,,
2,3531,24466,32165,0,1,2637,,,,
3,9182,9496,14119,35459,1,2637,,,,
4,2635,2616,15375,0,1,2637,,,,
5,2960,15441,7841,0,1,2637,,,,
6,16276,30788,33951,26688,1,2637,,,,
7,3592,3553,0,32239,1,2637,,,,
8,3553,3553,0,32001,1,2637,,,,
9,2616,2616,15372,0,1,2637,,,,
0,31830,1291,2817,0,1,2638,,,,
1,7498,2060,22853,0,1,2638,,,,
2,2060,7734,22863,0,1,2638,,,,
3,4825,4631,6797,19964,1,2638,,,,
4,1096,1096,9624,0,1,2638,,,,
5,1291,1335,2873,0,1,2638,,,,
6,12817,13283,21982,13564,1,2638,,,,
7,1284,1283,0,20271,1,2638,,,,
8,1283,1283,0,20465,1,2638,,,,
9,1096,1096,9645,0,1,2638,,,,
0,32413,1433,664,3,1,2639,,,,
1,2931,2247,23517,450,1,2639,,,,
2,2247,4073,23687,447,1,2639,,,,
3,5275,4848,7249,17915,1,2639,,,,
4,1443,1200,7929,3,1,2639,,,,
5,1393,1927,709,2,1,2639,,,,
6,4925,6923,22302,13992,1,2639,,,,
7,1971,1401,321,16292,1,2639,,,,
8,1401,1652,335,16424,1,2639,,,,
9,1201,1430,7900,2,1,2639,,,,
0,32187,1300,97,0,1,2640,,,,
1,2047,2044,23097,0,1,2640,,,,
2,2044,2371,23142,0,1,2640,,,,
3,4748,4567,6872,17087,1,2640,,,,
4,1190,1190,7490,0,1,2640,,,,
5,1300,1340,88,0,1,2640,,,,
6,4695,5190,21790,13524,1,2640,,,,
7,1280,1279,0,15427,1,2640,,,,
8,1279,1279,0,15303,1,2640,,,,
9,1190,1190,7432,0,1,2640,,,,
0,31867,1242,1,1,1,2641,,,,
1,2021,2012,22980,1,1,2641,,,,
2,2012,2012,22952,2,1,2641,,,,
3,4660,4491,6662,16958,1,2641,,,,
4,1080,1078,7301,1,1,2641,,,,
5,1214,1292,2,2,1,2641,,,,
6,4463,4628,22063,13363,1,2641,,,,
7,1234,1228,1,15003,1,2641,,,,
8,1228,1228,2,15230,1,2641,,,,
9,1078,1078,7272,2,1,2641,,,,
0,19986,834,3146,0,1,2642,,,,
1,5823,1204,15166,3200,1,2642,,,,
2,1204,6375,15405,4260,1,2642,,,,
3,4705,3228,5871,12443,1,2642,,,,
4,2594,663,7537,0,1,2642,,,,
5,834,2524,3945,0,1,2642,,,,
6,5745,6200,14210,9786,1,2642,,,,
7,3753,871,2861,13685,1,2642,,,,
8,871,2652,3321,13557,1,2642,,,,
9,663,2738,7943,0,1,2642,,,,
0,8467,2794,10162,19,1,2643,,,,
1,15363,2301,9004,11358,1,2643,,,,
2,2298,18014,9808,14004,1,2643,,,,
3,13324,6607,15134,19597,1,2643,,,,
4,9076,1961,11501,19,1,2643,,,,
5,2326,9693,12837,11,1,2643,,,,
6,14766,16441,13683,22549,1,2643,,,,
7,13498,2420,9676,15852,1,2643,,,,
8,2420,9473,10402,15390,1,2643,,,,
9,1961,9261,11311,11,1,2643,,,,
0,38354,12456,44041,0,1,2644,,,,
1,67506,12781,37506,50136,1,2644,,,,
2,12781,76259,39722,56675,1,2644,,,,
3,72197,34377,79571,103920,1,2644,,,,
4,38780,11298,48745,0,1,2644,,,,
5,12456,43608,53171,0,1,2644,,,,
6,74327,76263,72096,124472,1,2644,,,,
7,65554,13245,38158,65475,1,2644,,,,
8,13245,45075,38248,63500,1,2644,,,,
9,11298,40643,45428,0,1,2644,,,,
0,38263,12491,45187,0,1,2645,,,,
1,68111,12531,38120,51466,1,2645,,,,
2,12531,77993,40397,58919,1,2645,,,,
3,72849,34067,80489,104488,1,2645,,,,
4,39288,11288,50062,0,1,2645,,,,
5,12491,44159,54758,0,1,2645,,,,
6,73584,76778,73210,125423,1,2645,,,,
7,66909,12994,39240,66643,1,2645,,,,
8,12994,45918,39830,64706,1,2645,,,,
9,11288,41994,46703,0,1,2645,,,,
0,38936,12598,46214,2,1,2646,,,,
1,68753,12482,38847,52396,1,2646,,,,
2,12482,79550,40986,58805,1,2646,,,,
3,73866,34211,80024,103955,1,2646,,,,
4,39850,11273,50491,2,1,2646,,,,
5,12529,44566,55222,3,1,2646,,,,
6,73171,78260,73043,125263,1,2646,,,,
7,67788,13044,40000,67667,1,2646,,,,
8,13044,45805,40135,65645,1,2646,,,,
9,11273,41619,46859,3,1,2646,,,,
0,38356,11787,43261,0,1,2647,,,,
1,65771,12149,38552,48920,1,2647,,,,
2,12149,73755,41007,55301,1,2647,,,,
3,71961,32910,76373,100022,1,2647,,,,
4,37018,10731,48555,0,1,2647,,,,
5,11787,43650,52028,0,1,2647,,,,
6,71702,74360,71316,120473,1,2647,,,,
7,64888,12664,36357,65375,1,2647,,,,
8,12664,43751,36700,63553,1,2647,,,,
9,10731,38950,45578,0,1,2647,,,,
0,37996,11680,43674,0,1,2648,,,,
1,65563,12086,38686,49168,1,2648,,,,
2,12086,74561,41049,55657,1,2648,,,,
3,72218,32927,76591,100670,1,2648,,,,
4,36721,10619,48890,0,1,2648,,,,
5,11680,44264,52298,0,1,2648,,,,
6,72381,74645,71911,120343,1,2648,,,,
7,65268,12790,36551,65859,1,2648,,,,
8,12790,43767,36763,63939,1,2648,,,,
9,10619,38691,45664,0,1,2648,,,,
0,38306,11777,43516,0,1,2649,,,,
1,65843,12089,39102,49123,1,2649,,,,
2,12089,75109,41469,55688,1,2649,,,,
3,72105,32600,76671,100195,1,2649,,,,
4,37441,10913,49607,0,1,2649,,,,
5,11777,44079,52361,0,1,2649,,,,
6,72851,74896,71324,120861,1,2649,,,,
7,65042,12618,36894,66158,1,2649,,,,
8,12618,43472,36929,64849,1,2649,,,,
9,10913,39404,46371,0,1,2649,,,,
0,26780,10345,41144,6,1,2650,,,,
1,55389,10419,31965,48542,1,2650,,,,
2,10419,59386,33838,53895,1,2650,,,,
3,68737,29186,69553,87354,1,2650,,,,
4,35674,9189,44689,6,1,2650,,,,
5,10192,41580,47258,5,1,2650,,,,
6,69523,69759,61512,108432,1,2650,,,,
7,62223,11190,36821,57217,1,2650,,,,
8,11190,38911,37184,55224,1,2650,,,,
9,9188,37118,41138,5,1,2650,,,,
0,2286,1883,9115,0,1,2651,,,,
1,3807,2838,11002,17417,1,2651,,,,
2,2838,3697,10764,17197,1,2651,,,,
3,15894,7486,25580,19652,1,2651,,,,
4,29231,1760,5174,0,1,2651,,,,
5,1883,16011,8996,0,1,2651,,,,
6,7766,7481,18341,30098,1,2651,,,,
7,9037,2644,21269,7985,1,2651,,,,
8,2644,3152,21152,7683,1,2651,,,,
9,1760,1985,5211,0,1,2651,,,,
0,1174,1101,8463,0,1,2652,,,,
1,2306,2169,1489,16994,1,2652,,,,
2,2169,2169,1412,17353,1,2652,,,,
3,12959,4544,21926,10587,1,2652,,,,
4,28977,1091,1779,0,1,2652,,,,
5,1101,2964,8669,0,1,2652,,,,
6,4934,4267,7871,22710,1,2652,,,,
